,Unnamed: 0,smiles,y_true
5225,7184,COCOC(=O)[C@@H]1N2C(=O)C(N3C(=O)C(c4ccccc4)NC3(C)C)[C@@H]2SC1(C)C,0.0
5226,7019,C[C@H](N)[C@@H](O)c1ccccc1,1.0
5227,5089,CS(=O)(=O)[C@@H]1[C@H](C(N)=S)[C@@H]1c1ccccc1,1.0
5228,5934,CC1(C)S[C@H]2[C@@H](NC(=O)[C@@H](C(=O)O)c3ccsc3)C(=O)N2[C@@H]1C(=O)O,0.0
5229,4026,CCOC(=O)[C@H]1N=C(c2ccccc2F)c2cc(Cl)ccc2NC1=O,1.0
5230,2710,O=[N+]([O-])c1nccn1CC(O)CF,1.0
5231,3463,CNC(=O)c1c(NCC2CCC3(CCC3)CC2)nc(C#N)nc1OCC1CCN(C)CC1,1.0
5232,331,C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F,1.0
5233,6473,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,1.0
5234,8629,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0.0
5235,7421,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.0
5236,6510,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O,0.0
5237,2464,Cc1c(F)c(=O)n(-c2ccccc2)n1C,1.0
5238,1774,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NCN5CCCC(C5)C(O)=O)C1=O,0.0
5239,6898,CCOc1cc(CC(=O)N[C@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1.0
5240,7260,Cc1ccc2c(c1)OC(C)(C)C[C@@H]2NC(=O)CSCc1ccc([N+](=O)[O-])cc1,1.0
5241,2694,C[C@H]1[C@@H](c2ccccc2)OCCN1C,1.0
5242,8811,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,1.0
5243,989,C3=C(C1=C([N]2C(=N1)C=CC(=C2)Cl)CC(N(CCC)CCC)=O)C=CC(=C3)Cl,1.0
5244,9563,O=[N+]([O-])C1=CC=N[C@@H]1NCCSCc1ncccc1Br,1.0
5245,7757,CC(C)(Oc1ccc(CCNC(=O)c2ccccc2)cc1)C(=O)O,1.0
5246,9121,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,1.0
5247,8172,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1.0
5248,8248,COc1ccccc1CCCNC(=O)[C@@H](C)SCc1ccccc1,0.0
5249,9334,CC1=C[C@@H]2[C@H]([C@@H](O)CC3(C)[C@H]2C[C@H](C)C3(O)C(=O)COC(=O)c2cccc(S(=O)(=O)O)c2)C2(C)Cc3cnn(-c4ccccc4)c3C=C12,1.0
5250,8376,CN1CCC23CCCC[C@@H]2C1Cc1ccc(O)cc13,1.0
5251,7936,CCCCCC(=O)CCC1(C)[C@@H]2Cc3ccc(O)cc3C1(C)CCN2C,1.0
5252,8314,O=C(CC1=NC2NN(c3ccccc3)C(=O)C2=C1CC(=O)c1cccc2ccccc12)c1cccc2ccccc12,1.0
5253,5503,CC[C@H](C)C(=O)O[C@H]1C[C@@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,0.0
5254,173,CCCO,1.0
5255,7568,C/C(=C1\CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,1.0
5256,4644,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,1.0
5257,3332,CN1c2cc(F)ccc2C(c2ccccc2)=NC[C@H]1CNC(=O)c1ccoc1,1.0
5258,8730,CC(O)C1C(=O)N2C(C(=O)O)=C(C3CCCO3)SC12,0.0
5259,3384,CC(C)n1cc2c3c(cccc31)[C@@H]1C[C@H](C(=O)NC3CCCCC3)CN(C)[C@H]1C2,1.0
5260,6095,CC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCC(O)C2)C1,0.0
5261,3322,CCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0
5262,7883,C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)/C=C/C(C)C(C)C)CC(O)CC1O,0.0
5263,6886,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3O[C@@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0.0
5264,9039,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@H](O)CC[C@]3(O)[C@H]1C5,1.0
5265,8484,COc1ccc([C@@H](NC(=O)c2cc(=O)c(OC)c[nH]2)C2CC(O)C2)cc1F,0.0
5266,9315,CC(C)(C)C(=O)SCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,1.0
5267,4710,CC(C)Oc1cccc(CCCNC(=O)[C@@H](C)SCc2ccccc2)c1,1.0
5268,3416,CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,1.0
5269,18,CCN(CC)CCOC(=O)c1ccc(N)cc1,1.0
5270,3708,CC(=O)Cn1nc(-c2c(-c3ccccc3)nn3ccccc23)ccc1=O,1.0
5271,8332,OC(c1ccccc1)(c1ccccc1)[C@H]1C[C@@H]1c1ccncc1,1.0
5272,4119,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,0.0
5273,3644,CCCN1C[C@@H](NS(=O)(=O)N(CC)CC)C[C@@H]2Cc3c(O)cccc3C[C@@H]21,1.0
5274,8535,CC[C@H](C)[C@@H](CC)C(=O)NC(N)=O,1.0
5275,2177,CCC[C@@H](O)Cl,1.0
5276,1356,C(C2(C1=CCCCCC1)C(NC(=O)NC2=O)=O)C,1.0
5277,5037,CC(CNC(=O)c1ccccc1)C(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,1.0
5278,6707,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,1.0
5279,5868,NC(N)=Nc1nc(-c2cccc(N)c2)cs1,0.0
5280,9159,CC(C)[C@H](CCCCCC(=O)O)NCc1ccc(F)cc1,1.0
5281,5714,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,0.0
5282,3123,CN1C(=O)CCS(=O)(=O)[C@H]1c1ccc(Cl)cc1,1.0
5283,182,CC\C(=C/C)C(=O)NC(N)=O,1.0
5284,3658,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,1.0
5285,8530,O=C(CCCl)NCCc1ccccc1,1.0
5286,1812,CO/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(O)=O)CSC(=O)c3occc3)/c4csc(N)n4,0.0
5287,7158,Oc1ccc2c(c1)C13CCCC[C@@H]1C(C2)N(CCc1ccccc1)CC3,1.0
5288,7935,CCS(=O)(=O)c1ccc(F)cc1,1.0
5289,4946,CN[C@H](C)C(=O)c1ccc(OC)cc1,0.0
5290,5712,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]314,1.0
5291,8160,Cc1cccc(C)c1Nc1ncc(-c2cccc(OCCN3CCCC3)c2)n2cncc12,1.0
5292,1800,CCC(C(=O)NC\C=C\C=C(/C)C(OC)C(C)C1OC(\C=C\C=C\C=C(/C)C(=O)C2=C(O)N(C)C=CC2=O)C(O)C1O)C3(O)OC(\C=C\C=C\C)C(C)(C)C(OC4OC(C)C(OC5OC(C)C(OC)C(O)C5OC)C(OC)C4O)C3O,0.0
5293,2434,CCOC(=O)CCCCCCCCC(C)c1ccccc1I,0.0
5294,5523,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,0.0
5295,9487,CCCO[C@H](C)c1ccc(C)c(N)c1,0.0
5296,6815,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1.0
5297,1969,CCOC(=O)NNC(C)c1ccccc1,1.0
5298,9188,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,1.0
5299,8732,CCCC(CCC)C(=O)O,1.0
5300,8697,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,1.0
5301,6843,CCCCOC[C@@H](CN1C(=O)NC(=O)[C@](CC)(c2ccccc2)C1=O)OC(N)=O,1.0
5302,5022,CC1(C)O[C@H]2C[C@@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@]4(Cl)[C@@H](Cl)C[C@@]3(C)[C@@]2(C(=O)CF)O1,1.0
5303,9404,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,1.0
5304,4681,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12,0.0
5305,1159,CC(NC1=NN=C(S1)[S](N)(=O)=O)=O,1.0
5306,1213,C1=CC=CC3=C1C(C2=C(C=CC=C2)C=C3)C(N)=O,1.0
5307,6654,N#Cc1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,1.0
5308,1325,C1=CC(=CC=C1C(CCCN2CC3CCC(C2)CC3)=O)F,1.0
5309,6816,CC[N+](C)(C)c1cccc(O)c1,0.0
5310,6882,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,1.0
5311,4828,CC(C)(C)[N+](O)=Cc1cc[n+]([O-])cc1,1.0
5312,5852,FC(F)(F)c1ccc2c(c1)N(CCCN1CCN(C3CC3)CC1)c1ccccc1S2,1.0
5313,7866,CO/N=C(/C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,0.0
5314,8945,CCCC(C)=O,1.0
5315,1455,C3=C(CN2C1=NC(=NC(=C1CCC2=O)C)C)C=CC(=C3)C4=CC=CC=C4C5=N[NH]N=N5,1.0
5316,5450,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1,1.0
5317,7690,CC1=C/C(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)/C=C\C(=O)NC/C=C\1,0.0
5318,8120,CC(C)(C)/[N+]([O-])=C/c1cc[n+]([O-])cc1,1.0
5319,4997,CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,1.0
5320,2809,C=CCC1([C@H](C)CCC)C(=O)NC(=S)NC1=O,1.0
5321,1644,C(N1C(CCC1)=O)C(NNC(CN2C(CCC2)=O)=O)=O,1.0
5322,2143,Cc1nccc2c1[nH]c1ccccc12,1.0
5323,4564,Cc1nc(N2CCc3ccccc3CC2)c(C#N)c(=O)n1CC(F)(F)F,1.0
5324,4484,CN(C)CCOC1(Cc2ccccc2)CC2CCC1(C)C2(C)C,1.0
5325,9220,COc1ccc2c3c1O[C@@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1.0
5326,5628,C#CC1(OC[C@H](O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,1.0
5327,4404,CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO,0.0
5328,729,C2=C(C1(C(N(C(NC1=O)=O)C)=O)CC)C=CC=C2,1.0
5329,4383,CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Br)=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C,1.0
5330,7342,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C,1.0
5331,1937,CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,0.0
5332,3810,CC1(C)S[C@@H]2[C@H](NC(=O)c3nc4ccccc4nc3C(=O)O)C(=O)N2[C@H]1C(=O)O,0.0
5333,3753,CN1C(=O)NC(=O)[C@@](C)(C2=CCCCC2)C1=O,1.0
5334,2264,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@]3(O)[C@H]1C5,1.0
5335,7937,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,0.0
5336,1110,[Na+].CC(=O)OCC1=C(N2[C@@H](SC1)[C@@H](NC(=O)CC#N)C2=O)C([O-])=O,0.0
5337,8694,C=CC[C@@]1([C@@H](C)CCC)C(=C)NC(O)=NC1=O,1.0
5338,5521,C,1.0
5339,3008,CN[C@]1(c2ccccc2Cl)CCCCC1=O,1.0
5340,2399,CC(C)(CO)C(O)C(=O)NCCCC(=O)O,1.0
5341,1185,C1=CC=CC2=C1SC5=C(N2CC3C4CCN(C3)CC4)C=CC=C5,1.0
5342,2008,Clc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,1.0
5343,193,C(C(C)(C)O)C,1.0
5344,5654,CC12C=CC(=O)NC1CCC1C2CCC2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CCC12,0.0
5345,2910,CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,1.0
5346,578,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(O)=O,0.0
5347,6266,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,1.0
5348,5566,CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,1.0
5349,771,C(N1C(C(C)OC1=O)=O)C=C,1.0
5350,2400,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C,0.0
5351,1478,C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)C3)CN(C)CC4,1.0
5352,1846,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=CC4(C)C3(F)[C@@H](O)CC2(C)C1(O)C(=O)CO,1.0
5353,8772,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,1.0
5354,4298,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1,1.0
5355,3757,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@H]2C,1.0
5356,4628,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,0.0
5357,7354,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1,0.0
5358,7113,CCOC(=O)C=C1SC(N2CCCCC2)C(=O)N1C,0.0
5359,7628,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0.0
5360,4949,c1ccc(C2CCN(CC3CCCc4c3ccc3c4OCO3)C2)cc1,1.0
5361,2076,CCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0
5362,4786,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,1.0
5363,1897,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0.0
5364,8180,CNc1nc(Oc2cccc(Cl)c2F)c(Cl)cc1Cl,1.0
5365,6365,CCC(=O)OC1(C(=O)SC)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1.0
5366,3675,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,0.0
5367,2384,C=CCn1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(CC1CC1)CC2,1.0
5368,1447,C1=CC(=CC2=C1C(C3=C(N(C)[S]2(=O)=O)C=CC=C3)NCCCCCCC(O)=O)Cl,1.0
5369,342,CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1,1.0
5370,5162,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,1.0
5371,3147,CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,1.0
5372,2532,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,1.0
5373,727,C2=C(C1(C(N(CC(COCCCC)OC(N)=O)C(=O)NC1=O)=O)CC)C=CC=C2,1.0
5374,4605,CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]12)c1csc(N)n1,0.0
5375,976,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(C)=O)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,1.0
5376,7847,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,1.0
5377,5484,C=CCN1CCC23c4c5ccc(OC(C)=O)c4OC2C(OC(C)=O)C=CC3C1C5,1.0
5378,8700,CCCN1CN(c2ccc(Br)cc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,1.0
5379,3531,COc1ccc(N2C[C@@H](CN3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1,1.0
5380,7252,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1.0
5381,9436,CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1,1.0
5382,3959,CCCCNC[C@H]1COc2cccc(OCC)c2O1,1.0
5383,1299,O=C1N2C(CC1)CCC2=O,1.0
5384,9412,N=C1SCCN1c1ccc(Cl)cc1N,1.0
5385,1348,[C@H]5(CN(C(C3=C2C1=CC(=CC=C1CCN2C(=O)C(=C3)C4=CC=CC=C4)Cl)=O)CC5)OCC,1.0
5386,660,CN1C(=O)c2c(cccc2Cl)n2cnc(c2C1)c1noc(n1)C(C)C,1.0
5387,5931,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,0.0
5388,1492,C3(NC(N1C2=C(C(C)(C)C1)C=CC=C2)=O)C[C@@H]4N(C)[C@H](C3)CC4,1.0
5389,7476,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,0.0
5390,7738,CCN1CCC[C@@H]1CNC(=O)c1cc(C(C)=O)ccc1OC,1.0
5391,8135,CC(=C1CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,1.0
5392,5189,C[C@@H]1O[C@H](O[C@H]2CC(O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@@H]1O,0.0
5393,2318,COC(=O)C[C@H](CC(C)C)c1c(O)c(C(=O)OC)c[nH]c1=O,1.0
5394,9266,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]12C,1.0
5395,9232,CS(=O)(=O)[C@H]1[C@H](c2ccccc2)[C@@]1(N)CO,0.0
5396,1085,C1=CC=CC=C1CC(N2CCCC2)CCC,1.0
5397,2529,CC(C)C(CCCCCC(=O)O)NCc1ccc(F)cc1,1.0
5398,8026,CCC(=O)OC1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC21C,1.0
5399,5414,CN1CCC2c3cc(Cl)ccc3Oc3ccccc3C2C1,1.0
5400,3209,CN[C@@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@@H]2O)O[C@H]2C[C@H](N)[C@@H](O[C@H]3[C@@H](N)C[C@H](N)[C@H](O)[C@@H]3O)O[C@H]2[C@H]1O,0.0
5401,5795,COc1ccc2c(c1)[C@@]13CCCC[C@@H]1[C@@H](C2)N(C)CC3,1.0
5402,9321,CC(C)(C)/[N+]([O-])=C/c1ccccc1,1.0
5403,5761,[Kr],1.0
5404,9251,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,1.0
5405,7539,CCCC(=O)O[C@@]1(C(=O)CCl)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)C(=O)C[C@]21C,1.0
5406,67,CC(Cc1ccccc1)NO,0.0
5407,7202,Nc1nc(C(=CCC(=O)O)C(=O)N[C@H]2C(=O)N3C(C(=O)O)=CCS[C@@H]23)cs1,0.0
5408,40,CCCCNC(=O)N[S](=O)(=O)c1ccc(C)cc1,0.0
5409,2272,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1.0
5410,7856,CN(C)[C@@H]1C(=O)C(C(=O)NCN2CCN(CCO)CC2)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)[C@H]3C[C@@H]12,0.0
5411,6658,C[C@@H]1COc2c(N3CCN(C)CC3)c(F)c(C(=O)O)c3c(=O)ccn1c23,1.0
5412,8511,CC12COC(=O)C[C@@H]1CC[C@H]1[C@@H]2CCC2(C)[C@H]1CCC2(C)O,0.0
5413,4950,CC12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=CC43C)[C@@H]1C[C@H]1O[C@@](C)(c3ccccc3)O[C@]12C(=O)CO,1.0
5414,5360,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,1.0
5415,7764,CCC(=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C,1.0
5416,6280,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O,0.0
5417,3461,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NS(=O)(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0
5418,2372,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0.0
5419,7333,CN1CCN(C=C2N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,1.0
5420,7423,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(C)C(=O)CO,1.0
5421,2517,CN1CCC(=C2c3ccccc3C(O)c3ccccc32)CC1,1.0
5422,2732,CC1(C)O[C@H]2C[C@H]3[C@@H]4CC[C@H]5CC(=O)CCC5(C)C4(F)[C@@H](O)CC3(C)C2(C(=O)CO)O1,1.0
5423,5994,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1.0
5424,8847,CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)cc2)CC1,1.0
5425,8220,CN[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](N)[C@H](O)[C@H]2O)OC2C[C@@H](N)[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@@H]2[C@@H]1O,0.0
5426,1143,C1=CC=CC3=C1C(C2=C(C=CC=C2)S3)=CCCN(C)C,1.0
5427,9385,CCC[C@@](C)(O)[C@H]1C[C@]23C=C[C@@]1(OC)[C@H]1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5,1.0
5428,6553,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,0.0
5429,7644,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)([C@@H](O)CO)C[C@H]3O,0.0
5430,8882,OC(c1ccccc1)(c1ccccc1)C1CCCCN1,1.0
5431,4759,CN(CCN(C)CNC(=O)C1=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC2C(N(C)C)C1=O)CNC(=O)C1=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC2C(N(C)C)C1=O,0.0
5432,5535,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,0.0
5433,5799,O=C(O)c1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,0.0
5434,9170,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2[C@H]1SC(C)(C)[C@@H]2C(=O)O,0.0
5435,3806,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1.0
5436,2223,CCOc1ccc(CCCNC(=O)[C@H](C)Sc2ccc(C)cc2)cc1,1.0
5437,5110,CC1(C)S[C@H]2C(NC(=O)[C@@H](Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.0
5438,2334,CCC(=O)OC1CC(=O)OC(C)C/C=C/C=C\C(O)C(C)CC(CC=O)C(O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@H](OC(=O)CC)[C@@H](C)O3)[C@H](N(C)C)[C@H]2O)C1OC,0.0
5439,5434,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1,1.0
5440,6751,CN(C)C[C@@H]1CO[C@@]2(O1)c1ccccc1COc1ccccc12,1.0
5441,7336,CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,1.0
5442,8999,CS(=O)(=O)c1ccc([C@H](O)[C@H](CO)NC(=O)C(Cl)Cl)cc1,1.0
5443,4111,O=C1CN(C(=O)CN2C[C@H](c3ccc(Cl)cc3)CC2=O)CCN1,1.0
5444,1968,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(=O)C[C@@H]21,1.0
5445,8658,Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccccc3)[C@@]2(N)C(=O)O)cc1,0.0
5446,8474,C[C@]12C[C@H](O)[C@@]3(F)C(C[C@H](F)C4=CC(=O)C=C[C@@]43C)C1C[C@@H](O)[C@]2(O)C(=O)CO,1.0
